system:index,histogram,shapeGroup,shapeType
2012_01_01_00000000000000000028,"[[1.0, 31138.223529411764], [2.0, 9251.55294117647], [3.0, 0.0], [4.0, 405.9372549019607], [5.0, 1559.0274509803926], [6.0, 3444.282352941176], [7.0, 565.6117647058824], [8.0, 93868.52156862746], [9.0, 212119.86274509807], [10.0, 164865.13333333336], [11.0, 3081.5411764705877], [12.0, 79153.00784313725], [13.0, 12761.403921568632], [14.0, 5714.0], [15.0, 0.0], [16.0, 423.607843137255], [17.0, 2952.945098039212]]",PRT,ADM0
2012_01_01_00000000000000000029,"[[1.0, 47033.98039215687], [2.0, 0.0], [3.0, 5.0], [4.0, 320578.6431372549], [5.0, 103853.79607843139], [6.0, 0.0], [7.0, 0.0], [8.0, 182360.8431372549], [9.0, 208673.7176470589], [10.0, 114229.68627450973], [11.0, 11240.027450980393], [12.0, 864741.0705882362], [13.0, 46083.92156862743], [14.0, 50733.77647058824], [15.0, 0.0], [16.0, 135.04705882352943], [17.0, 10878.513725490191]]",ROU,ADM0
2012_01_01_0000000000000000002a,"[[1.0, 0.0], [2.0, 4730.580392156863], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 15.321568627450981], [7.0, 4.0], [8.0, 758.0], [9.0, 15171.274509803921], [10.0, 29442.654901960777], [11.0, 3099.6078431372543], [12.0, 17528.42352941176], [13.0, 453.5333333333333], [14.0, 26328.31372549019], [15.0, 0.0], [16.0, 37.23529411764706], [17.0, 4354.172549019607]]",RWA,ADM0
2012_01_01_0000000000000000002b,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 0.0], [8.0, 0.0], [9.0, 170.21960784313725], [10.0, 25.69411764705882], [11.0, 0.0], [12.0, 206.6470588235294], [13.0, 53.321568627450986], [14.0, 15.090196078431372], [15.0, 0.0], [16.0, 0.0], [17.0, 0.0]]",SMR,ADM0
2012_01_01_0000000000000000002c,"[[1.0, 1244.0117647058826], [2.0, 3811.1568627450984], [3.0, 0.0], [4.0, 21.07450980392157], [5.0, 105.4549019607843], [6.0, 76.0], [7.0, 138432.45098039205], [8.0, 3157.905882352941], [9.0, 4577.866666666668], [10.0, 61192.509803921545], [11.0, 569.8941176470585], [12.0, 164376.97647058824], [13.0, 9212.956862745108], [14.0, 253.1450980392157], [15.0, 0.0], [16.0, 518980.9764705884], [17.0, 3478.3529411764603]]",TUN,ADM0
2012_01_01_0000000000000000002d,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 592359.5019607843], [8.0, 0.0], [9.0, 19.0], [10.0, 642138.7372549021], [11.0, 850.6156862745098], [12.0, 100078.98039215687], [13.0, 11693.050980392156], [14.0, 0.0], [15.0, 853.0], [16.0, 1754899.956862745], [17.0, 164170.17254901954]]",TKM,ADM0
2012_01_01_0000000000000000002e,"[[1.0, 10.396078431372548], [2.0, 3036.043137254903], [3.0, 0.0], [4.0, 2.611764705882353], [5.0, 1.0], [6.0, 0.0], [7.0, 0.0], [8.0, 705.8784313725492], [9.0, 29.96078431372549], [10.0, 16.0], [11.0, 123.86274509803921], [12.0, 0.0], [13.0, 9.631372549019607], [14.0, 0.0], [15.0, 0.0], [16.0, 0.35294117647058826], [17.0, 50.59215686274508]]",STP,ADM0
2012_01_01_0000000000000000002f,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 134793.0], [8.0, 0.0], [9.0, 84.83529411764707], [10.0, 76568.02352941176], [11.0, 0.0], [12.0, 17597.203921568627], [13.0, 23602.219607843148], [14.0, 0.0], [15.0, 0.0], [16.0, 9073849.831372553], [17.0, 1676.3803921568647]]",SAU,ADM0
2012_01_01_00000000000000000030,"[[1.0, 0.0], [2.0, 1.0], [3.0, 0.0], [4.0, 1491.4196078431369], [5.0, 1.0], [6.0, 0.0], [7.0, 2504.6274509803925], [8.0, 12.992156862745098], [9.0, 32276.29019607843], [10.0, 694851.8117647066], [11.0, 7259.643137254916], [12.0, 90892.9529411765], [13.0, 2535.552941176471], [14.0, 691.0], [15.0, 0.0], [16.0, 3796.5137254901965], [17.0, 5624.529411764705]]",SEN,ADM0
2012_01_01_00000000000000000031,"[[1.0, 14431.68235294118], [2.0, 0.0], [3.0, 5.0], [4.0, 128116.66274509812], [5.0, 48588.7843137255], [6.0, 0.0], [7.0, 0.0], [8.0, 33797.858823529416], [9.0, 34022.200000000004], [10.0, 19484.866666666654], [11.0, 1118.4078431372552], [12.0, 150217.8], [13.0, 16241.874509803924], [14.0, 3189.2509803921566], [15.0, 0.0], [16.0, 36.752941176470586], [17.0, 728.643137254902]]",SVK,ADM0
2012_01_01_00000000000000000032,"[[1.0, 2174.9019607843134], [2.0, 11.929411764705883], [3.0, 0.0], [4.0, 45587.541176470564], [5.0, 41172.54509803918], [6.0, 0.0], [7.0, 0.0], [8.0, 30085.188235294107], [9.0, 19280.03529411764], [10.0, 7306.0901960784295], [11.0, 39.94509803921569], [12.0, 12081.054901960786], [13.0, 3159.772549019608], [14.0, 7612.607843137254], [15.0, 58.74901960784314], [16.0, 92.28235294117647], [17.0, 85.4745098039216]]",SVN,ADM0
2012_01_01_00000000000000000033,"[[1.0, 16.0], [2.0, 11.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 64707.13725490195], [7.0, 673873.8862745094], [8.0, 4.0], [9.0, 8326.101960784315], [10.0, 1041111.4705882296], [11.0, 28.529411764705877], [12.0, 2466.345098039216], [13.0, 4682.682352941177], [14.0, 48.0], [15.0, 0.0], [16.0, 791337.8901960795], [17.0, 1482.4823529411774]]",SOM,ADM0
2012_01_01_00000000000000000034,"[[1.0, 0.0], [2.0, 5291.054901960785], [3.0, 0.0], [4.0, 34618.72549019607], [5.0, 8393.247058823534], [6.0, 0.0], [7.0, 16.450980392156865], [8.0, 8759.149019607847], [9.0, 1302523.9019607839], [10.0, 1173173.7254901964], [11.0, 13005.0], [12.0, 85624.92156862743], [13.0, 338.0156862745098], [14.0, 36.54509803921568], [15.0, 0.0], [16.0, 82.74509803921569], [17.0, 279.0]]",SSD,ADM0
2012_01_01_00000000000000000035,"[[1.0, 98740.96862745097], [2.0, 61252.21960784312], [3.0, 3.7254901960784315], [4.0, 34456.25098039216], [5.0, 45139.27058823529], [6.0, 16723.654901960785], [7.0, 355404.1490196078], [8.0, 391823.1019607843], [9.0, 529289.4352941177], [10.0, 1009203.929411765], [11.0, 9311.984313725492], [12.0, 854615.0352941178], [13.0, 45069.137254901994], [14.0, 14402.803921568628], [15.0, 0.0], [16.0, 14197.905882352954], [17.0, 6611.062745098038]]",ESP,ADM0
2012_01_01_00000000000000000036,"[[1.0, 0.3568627450980392], [2.0, 31359.988235294117], [3.0, 0.0], [4.0, 2.0], [5.0, 16.0], [6.0, 1.0], [7.0, 31.0], [8.0, 99009.9607843137], [9.0, 67757.21176470588], [10.0, 21276.141176470577], [11.0, 979.0627450980389], [12.0, 12711.796078431373], [13.0, 2166.0549019607843], [14.0, 29647.180392156864], [15.0, 0.0], [16.0, 126.97647058823532], [17.0, 5335.3490196078355]]",LKA,ADM0
2012_01_01_00000000000000000037,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 155.25098039215686], [5.0, 0.0], [6.0, 0.0], [7.0, 53035.396078431375], [8.0, 0.0], [9.0, 2467.345098039216], [10.0, 2640599.1294117644], [11.0, 435.0], [12.0, 313395.768627451], [13.0, 15283.498039215687], [14.0, 3624.211764705882], [15.0, 0.0], [16.0, 5046964.247058823], [17.0, 5331.141176470588]]",SDN,ADM0
2012_01_01_00000000000000000038,"[[1.0, 1.0], [2.0, 2737.3490196078433], [3.0, 0.0], [4.0, 3783.3999999999996], [5.0, 39.76470588235294], [6.0, 331.0431372549019], [7.0, 4936.772549019608], [8.0, 3307.796078431372], [9.0, 20651.611764705875], [10.0, 48150.29019607845], [11.0, 108.30196078431372], [12.0, 2847.4000000000005], [13.0, 148.50196078431372], [14.0, 31.0], [15.0, 0.0], [16.0, 11.0], [17.0, 69.49019607843138]]",SWZ,ADM0
2012_01_01_00000000000000000039,"[[1.0, 1883387.8274509804], [2.0, 0.0], [3.0, 35.0], [4.0, 3852.63137254902], [5.0, 471859.68235294113], [6.0, 2277.9254901960785], [7.0, 570710.023529412], [8.0, 3651792.0235294118], [9.0, 796514.6078431372], [10.0, 569078.4588235297], [11.0, 90848.27058823533], [12.0, 171400.55294117646], [13.0, 24245.094117647066], [14.0, 27251.86666666667], [15.0, 23599.364705882363], [16.0, 50482.84705882356], [17.0, 372065.0196078433]]",SWE,ADM0
2012_01_01_0000000000000000003a,"[[1.0, 1155.6588235294116], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 141.0], [7.0, 329315.20000000007], [8.0, 2457.2196078431375], [9.0, 28119.227450980394], [10.0, 1512568.1372549017], [11.0, 219.08627450980393], [12.0, 109499.94509803921], [13.0, 7123.133333333332], [14.0, 0.0], [15.0, 20742.011764705872], [16.0, 1725939.298039216], [17.0, 171.83921568627449]]",AFG,ADM0
2012_01_01_0000000000000000003b,"[[1.0, 1094.137254901961], [2.0, 510.4196078431372], [3.0, 0.0], [4.0, 4432.003921568628], [5.0, 949.8156862745097], [6.0, 6.0], [7.0, 15.749019607843138], [8.0, 11245.439215686272], [9.0, 80911.56470588232], [10.0, 70508.53333333334], [11.0, 1286.0078431372551], [12.0, 25790.549019607846], [13.0, 1683.262745098039], [14.0, 1128.8549019607842], [15.0, 13.0], [16.0, 130.0705882352941], [17.0, 2787.933333333333]]",ALB,ADM0
2012_01_01_0000000000000000003c,"[[1.0, 12554.039215686274], [2.0, 12335.792156862744], [3.0, 0.0], [4.0, 289.92156862745094], [5.0, 2086.5254901960784], [6.0, 146.0], [7.0, 626584.8470588236], [8.0, 18158.66666666667], [9.0, 33561.65882352941], [10.0, 304219.5725490196], [11.0, 1727.1176470588243], [12.0, 373748.98039215687], [13.0, 19534.10980392158], [14.0, 455.84705882352944], [15.0, 0.0], [16.0, 1.0587967560784314E7], [17.0, 5230.188235294112]]",DZA,ADM0
2012_01_01_0000000000000000003d,"[[1.0, 699.4666666666667], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 49.858823529411765], [6.0, 0.0], [7.0, 0.0], [8.0, 548.756862745098], [9.0, 580.9882352941177], [10.0, 1427.160784313725], [11.0, 7.0], [12.0, 0.0], [13.0, 101.46274509803922], [14.0, 0.0], [15.0, 0.0], [16.0, 9.658823529411764], [17.0, 0.0]]",AND,ADM0
2012_01_01_0000000000000000003e,"[[1.0, 19.0], [2.0, 234930.61176470594], [3.0, 0.0], [4.0, 121045.79607843139], [5.0, 188801.70980392164], [6.0, 76357.33333333333], [7.0, 63425.313725490196], [8.0, 917466.2745098039], [9.0, 1764827.0470588196], [10.0, 1794818.7725490194], [11.0, 15593.074509803922], [12.0, 13192.023529411765], [13.0, 4421.501960784314], [14.0, 5803.0], [15.0, 0.0], [16.0, 71089.17647058818], [17.0, 2063.043137254899]]",AGO,ADM0
2012_01_01_0000000000000000003f,"[[1.0, 23.0], [2.0, 0.0], [3.0, 2.0], [4.0, 10944.243137254894], [5.0, 15.0], [6.0, 0.0], [7.0, 0.0], [8.0, 5837.929411764704], [9.0, 7266.866666666665], [10.0, 134289.71764705883], [11.0, 693.6627450980393], [12.0, 29649.607843137244], [13.0, 7128.745098039215], [14.0, 22.0], [15.0, 2.0], [16.0, 322.79999999999995], [17.0, 8359.588235294117]]",ARM,ADM0
2012_01_01_00000000000000000040,"[[1.0, 1498.3882352941175], [2.0, 25.32156862745098], [3.0, 0.0], [4.0, 294.08627450980396], [5.0, 17127.141176470588], [6.0, 0.0], [7.0, 10.0], [8.0, 2984.6352941176474], [9.0, 103520.44705882351], [10.0, 51927.0588235294], [11.0, 3158.0784313725508], [12.0, 86861.30196078435], [13.0, 54085.63137254896], [14.0, 49512.46274509803], [15.0, 0.0], [16.0, 323.5725490196079], [17.0, 8050.392156862712]]",NLD,ADM0
2012_01_01_00000000000000000041,"[[1.0, 54481.254901960725], [2.0, 0.0], [3.0, 0.0], [4.0, 22105.811764705875], [5.0, 196215.6039215687], [6.0, 10.0], [7.0, 0.0], [8.0, 123376.63529411763], [9.0, 62633.59999999999], [10.0, 106633.4235294117], [11.0, 2338.9764705882353], [12.0, 127867.03137254909], [13.0, 19463.376470588235], [14.0, 9596.721568627452], [15.0, 1683.9215686274506], [16.0, 9284.980392156864], [17.0, 2096.4627450980392]]",AUT,ADM0
2012_01_01_00000000000000000042,"[[1.0, 0.0], [2.0, 0.0], [3.0, 1.0], [4.0, 25074.647058823524], [5.0, 19.34901960784314], [6.0, 17.0], [7.0, 7322.152941176471], [8.0, 18240.21568627451], [9.0, 31042.39607843137], [10.0, 323110.1529411764], [11.0, 2637.886274509804], [12.0, 155974.49411764706], [13.0, 15732.01568627451], [14.0, 569.078431372549], [15.0, 24.89019607843137], [16.0, 5577.800000000001], [17.0, 7760.5294117647045]]",AZE,ADM0
2012_01_01_00000000000000000043,"[[1.0, 69017.27843137257], [2.0, 0.0], [3.0, 0.0], [4.0, 40426.058823529405], [5.0, 602181.6274509804], [6.0, 0.0], [7.0, 11.0], [8.0, 418993.8470588236], [9.0, 297448.6352941177], [10.0, 167998.1490196078], [11.0, 3947.027450980392], [12.0, 632612.0117647059], [13.0, 16451.835294117645], [14.0, 94088.67843137258], [15.0, 0.0], [16.0, 40.0], [17.0, 6654.678431372549]]",BLR,ADM0
2012_01_01_00000000000000000044,"[[1.0, 1416.239215686274], [2.0, 0.0], [3.0, 0.0], [4.0, 2335.043137254902], [5.0, 42594.607843137266], [6.0, 0.0], [7.0, 0.0], [8.0, 7750.556862745099], [9.0, 58329.47058823519], [10.0, 27173.250980392157], [11.0, 135.19607843137254], [12.0, 114210.53333333357], [13.0, 36643.29019607843], [14.0, 13058.427450980402], [15.0, 0.0], [16.0, 7.8431372549019605], [17.0, 858.5333333333326]]",BEL,ADM0
2012_01_01_00000000000000000045,"[[1.0, 39190.34901960785], [2.0, 46712.113725490206], [3.0, 0.0], [4.0, 3317.9058823529404], [5.0, 48737.031372549005], [6.0, 10.0], [7.0, 0.43137254901960786], [8.0, 12946.333333333328], [9.0, 1786.78431372549], [10.0, 29220.933333333334], [11.0, 46.0], [12.0, 584.478431372549], [13.0, 96.83921568627451], [14.0, 86.49803921568628], [15.0, 2279.5254901960757], [16.0, 11543.705882352955], [17.0, 0.0]]",BTN,ADM0
2012_01_01_00000000000000000046,"[[1.0, 5566.858823529412], [2.0, 2.0], [3.0, 1.4627450980392158], [4.0, 91305.36862745094], [5.0, 31313.266666666663], [6.0, 2.0], [7.0, 0.0], [8.0, 91705.5647058824], [9.0, 59110.05882352944], [10.0, 44936.023529411774], [11.0, 338.0745098039217], [12.0, 48327.07843137255], [13.0, 3036.6039215686287], [14.0, 22126.05882352941], [15.0, 0.0], [16.0, 36.09411764705882], [17.0, 614.4196078431372]]",BIH,ADM0
2012_01_01_00000000000000000047,"[[1.0, 21.0], [2.0, 7.0], [3.0, 0.0], [4.0, 10.0], [5.0, 0.0], [6.0, 45229.78431372549], [7.0, 1023120.0705882224], [8.0, 21.0], [9.0, 3762.435294117647], [10.0, 1599143.1647058818], [11.0, 18553.0274509804], [12.0, 68.2235294117647], [13.0, 2325.6039215686274], [14.0, 1.0], [15.0, 0.0], [16.0, 11455.976470588235], [17.0, 10867.0]]",BWA,ADM0
2012_01_01_00000000000000000048,"[[1.0, 17.780392156862746], [2.0, 2974.603921568628], [3.0, 0.0], [4.0, 0.6745098039215687], [5.0, 16.847058823529412], [6.0, 16.0], [7.0, 0.0], [8.0, 1648.6156862745097], [9.0, 1285.1450980392156], [10.0, 426.4745098039216], [11.0, 277.21568627450966], [12.0, 15.780392156862746], [13.0, 3.9137254901960783], [14.0, 155.0], [15.0, 0.0], [16.0, 17.552941176470586], [17.0, 66.78823529411768]]",COM,ADM0
2012_01_01_00000000000000000049,"[[1.0, 87.0], [2.0, 4669459.890196079], [3.0, 1.9294117647058824], [4.0, 230904.87450980392], [5.0, 234695.64313725493], [6.0, 495.57254901960783], [7.0, 12.0], [8.0, 1397764.9019607843], [9.0, 2451205.274509803], [10.0, 275002.0980392156], [11.0, 60669.58039215686], [12.0, 2828.5333333333338], [13.0, 11780.929411764704], [14.0, 3712.6745098039214], [15.0, 0.0], [16.0, 554.7411764705881], [17.0, 113789.6392156864]]",COD,ADM0
2012_01_01_0000000000000000004a,"[[1.0, 11.0], [2.0, 844371.8784313735], [3.0, 0.0], [4.0, 0.615686274509804], [5.0, 17.0], [6.0, 390.91372549019604], [7.0, 4.0], [8.0, 123255.43529411762], [9.0, 226295.2627450981], [10.0, 167655.4705882353], [11.0, 17518.109803921583], [12.0, 725.5254901960784], [13.0, 2059.098039215686], [14.0, 540.6745098039216], [15.0, 0.0], [16.0, 76.14901960784314], [17.0, 5004.654901960783]]",COG,ADM0
2012_01_01_0000000000000000004b,"[[1.0, 0.0], [2.0, 19867.643137254876], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 3.0], [7.0, 0.0], [8.0, 1125.929411764706], [9.0, 590.7098039215687], [10.0, 449.97254901960775], [11.0, 671.9215686274513], [12.0, 0.0], [13.0, 899.0], [14.0, 0.0], [15.0, 0.0], [16.0, 0.0], [17.0, 263.17647058823565]]",BRN,ADM0
2012_01_01_0000000000000000004c,"[[1.0, 24049.43137254902], [2.0, 0.0], [3.0, 11.792156862745099], [4.0, 130515.6588235294], [5.0, 22352.388235294107], [6.0, 0.0], [7.0, 0.0], [8.0, 111418.92549019612], [9.0, 62117.07450980392], [10.0, 129292.16862745093], [11.0, 2344.4784313725495], [12.0, 310535.33725490194], [13.0, 19251.4], [14.0, 9202.749019607843], [15.0, 0.0], [16.0, 40.811764705882354], [17.0, 2771.9294117647046]]",BGR,ADM0
2012_01_01_0000000000000000004d,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 2.0], [5.0, 0.0], [6.0, 0.0], [7.0, 113.04313725490196], [8.0, 2.0], [9.0, 20.96078431372549], [10.0, 1073859.6627450995], [11.0, 42.372549019607845], [12.0, 64316.69411764705], [13.0, 1954.349019607843], [14.0, 5867.07843137255], [15.0, 0.0], [16.0, 6196.141176470586], [17.0, 321.0]]",BFA,ADM0
2012_01_01_0000000000000000004e,"[[1.0, 0.0], [2.0, 1720.6588235294118], [3.0, 0.0], [4.0, 1.0], [5.0, 9.0], [6.0, 39.372549019607845], [7.0, 537.0], [8.0, 590.643137254902], [9.0, 25194.137254901976], [10.0, 25520.098039215696], [11.0, 559.7254901960785], [12.0, 23035.062745098032], [13.0, 298.035294117647], [14.0, 23619.09019607844], [15.0, 0.0], [16.0, 70.75294117647059], [17.0, 7242.992156862743]]",BDI,ADM0
2012_01_01_0000000000000000004f,"[[1.0, 0.0], [2.0, 2.0], [3.0, 0.0], [4.0, 0.0], [5.0, 1.0], [6.0, 5.682352941176471], [7.0, 1264.4274509803922], [8.0, 10.0], [9.0, 4.0], [10.0, 10832.26274509805], [11.0, 53.066666666666656], [12.0, 1942.9372549019608], [13.0, 149.58823529411762], [14.0, 0.0], [15.0, 0.0], [16.0, 3150.274509803924], [17.0, 267.9568627450983]]",CPV,ADM0
2012_01_01_00000000000000000050,"[[1.0, 15.423529411764706], [2.0, 184605.2039215688], [3.0, 0.0], [4.0, 46476.18431372551], [5.0, 21011.56470588235], [6.0, 93.10588235294118], [7.0, 0.0], [8.0, 60694.741176470576], [9.0, 149273.36862745092], [10.0, 78036.1960784314], [11.0, 9945.258823529412], [12.0, 189931.2235294118], [13.0, 1728.4941176470588], [14.0, 9377.039215686276], [15.0, 0.0], [16.0, 65.54901960784314], [17.0, 16546.670588235294]]",KHM,ADM0
2012_01_01_00000000000000000051,"[[1.0, 2.6470588235294117], [2.0, 816481.2784313723], [3.0, 0.0], [4.0, 13600.149019607848], [5.0, 24398.10980392157], [6.0, 78.0], [7.0, 1.0], [8.0, 149860.83137254912], [9.0, 525419.9686274508], [10.0, 49447.6039215686], [11.0, 14256.580392156877], [12.0, 243150.13333333354], [13.0, 3613.0745098039215], [14.0, 48622.96862745098], [15.0, 0.0], [16.0, 227.4078431372549], [17.0, 5061.235294117647]]",CMR,ADM0
2012_01_01_00000000000000000052,"[[1.0, 10.564705882352941], [2.0, 42732.37647058824], [3.0, 0.0], [4.0, 965.0], [5.0, 1318.8392156862747], [6.0, 106.0], [7.0, 0.0], [8.0, 146680.20784313718], [9.0, 933834.2901960786], [10.0, 158111.06274509866], [11.0, 3152.5960784313725], [12.0, 1638.4156862745106], [13.0, 7357.972549019607], [14.0, 17113.972549019607], [15.0, 0.0], [16.0, 48.15686274509804], [17.0, 6493.73725490196]]",CIV,ADM0
2012_01_01_00000000000000000053,"[[1.0, 4619.59215686275], [2.0, 2188.2039215686273], [3.0, 3.0], [4.0, 118099.6392156863], [5.0, 12757.768627450994], [6.0, 9.137254901960784], [7.0, 534.929411764706], [8.0, 53594.26274509801], [9.0, 86329.5490196078], [10.0, 69168.25098039204], [11.0, 4337.90588235294], [12.0, 84189.80000000006], [13.0, 6391.211764705884], [14.0, 6337.807843137254], [15.0, 0.0], [16.0, 117.35294117647062], [17.0, 3094.6470588235234]]",HRV,ADM0
2012_01_01_00000000000000000054,"[[1.0, 0.0], [2.0, 355580.105882353], [3.0, 0.0], [4.0, 317604.337254902], [5.0, 337154.29411764705], [6.0, 0.0], [7.0, 0.0], [8.0, 129433.03137254901], [9.0, 1209170.094117647], [10.0, 173253.16470588258], [11.0, 1385.7294117647066], [12.0, 6712.792156862741], [13.0, 1175.035294117647], [14.0, 221.94509803921568], [15.0, 0.0], [16.0, 19.28627450980392], [17.0, 157.6352941176471]]",CAF,ADM0
2012_01_01_00000000000000000055,"[[1.0, 0.0], [2.0, 2.0], [3.0, 0.0], [4.0, 25800.49803921569], [5.0, 654.4039215686274], [6.0, 0.0], [7.0, 2634.0823529411764], [8.0, 28.0], [9.0, 95612.7843137254], [10.0, 1788186.9333333329], [11.0, 1168.450980392157], [12.0, 478873.31372549006], [13.0, 1301.6235294117648], [14.0, 3984.3098039215683], [15.0, 0.0], [16.0, 3119114.5490196045], [17.0, 4182.345098039215]]",TCD,ADM0
2012_01_01_00000000000000000056,"[[1.0, 323862.05098039214], [2.0, 857202.1333333333], [3.0, 166224.4784313725], [4.0, 2563983.57254902], [5.0, 1467739.2784313725], [6.0, 29434.007843137253], [7.0, 54900.686274509804], [8.0, 5503406.972549018], [9.0, 3902107.7725490197], [10.0, 1.8864096921568632E7], [11.0, 114733.76862745099], [12.0, 8134150.4627450975], [13.0, 866910.3686274507], [14.0, 1328138.8901960785], [15.0, 201330.9215686275], [16.0, 1.4671279866666663E7], [17.0, 485768.2352941179]]",CHN,ADM0
2012_01_01_00000000000000000057,"[[1.0, 868.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 409.0], [7.0, 623.1254901960784], [8.0, 1002.9176470588235], [9.0, 4121.705882352941], [10.0, 28352.168627450956], [11.0, 501.58431372549023], [12.0, 15980.160784313728], [13.0, 1852.1490196078432], [14.0, 0.0], [15.0, 0.0], [16.0, 43.67843137254901], [17.0, 444.8549019607845]]",CYP,ADM0
2012_01_01_00000000000000000058,"[[1.0, 55010.701960784296], [2.0, 0.0], [3.0, 4.0], [4.0, 30618.945098039214], [5.0, 119445.66666666663], [6.0, 0.0], [7.0, 0.0], [8.0, 41543.17647058824], [9.0, 80491.28235294115], [10.0, 28464.725490196077], [11.0, 1259.0], [12.0, 324960.6627450981], [13.0, 34019.74901960785], [14.0, 38283.56470588235], [15.0, 0.0], [16.0, 14.0], [17.0, 502.0]]",CZE,ADM0
2012_01_01_00000000000000000059,"[[1.0, 5582.7411764705885], [2.0, 0.0], [3.0, 16.08235294117647], [4.0, 862.4901960784314], [5.0, 20684.098039215678], [6.0, 0.0], [7.0, 0.0], [8.0, 857.0941176470591], [9.0, 76123.29019607835], [10.0, 35585.545098039176], [11.0, 14981.486274509822], [12.0, 342509.5686274511], [13.0, 14399.847058823532], [14.0, 51450.56078431374], [15.0, 0.0], [16.0, 202.58431372549012], [17.0, 11578.69803921561]]",DNK,ADM0
2012_01_01_0000000000000000005a,"[[1.0, 0.0], [2.0, 0.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 11898.43529411765], [8.0, 0.0], [9.0, 0.0], [10.0, 23458.90980392157], [11.0, 0.6274509803921569], [12.0, 0.0], [13.0, 121.46666666666667], [14.0, 0.0], [15.0, 0.0], [16.0, 54700.556862745034], [17.0, 861.411764705882]]",DJI,ADM0
2012_01_01_0000000000000000005b,"[[1.0, 0.0], [2.0, 1.0], [3.0, 0.0], [4.0, 0.0], [5.0, 0.0], [6.0, 0.0], [7.0, 17440.364705882348], [8.0, 35.0], [9.0, 12078.949019607835], [10.0, 27841.83921568627], [11.0, 3592.780392156863], [12.0, 149873.09411764707], [13.0, 26520.89019607835], [14.0, 3760.0], [15.0, 0.0], [16.0, 4684912.1490196055], [17.0, 27052.023529411737]]",EGY,ADM0
2012_01_01_0000000000000000005c,"[[1.0, 7.403921568627451], [2.0, 81544.67058823533], [3.0, 0.0], [4.0, 4.090196078431372], [5.0, 0.9450980392156862], [6.0, 10.0], [7.0, 0.0], [8.0, 23696.764705882346], [9.0, 851.1137254901962], [10.0, 120.83921568627451], [11.0, 1538.38431372549], [12.0, 6.0], [13.0, 153.67058823529413], [14.0, 0.0], [15.0, 0.0], [16.0, 1.5607843137254902], [17.0, 266.6235294117648]]",GNQ,ADM0
