forest_blue,forest_green,forest_red,shapeGroup,shapeName,shapeType,date
1143.5505743505164,1172.0252502385847,1156.3391158114903,GEO,Georgia,ADM0,1072915200000
764.2454423143388,788.295773386525,734.4489532277871,DEU,Germany,ADM0,1072915200000
355.5973520612951,603.4054912512606,537.981161842308,GHA,Ghana,ADM0,1072915200000
482.5373203031334,591.6252825699147,572.1569849724444,GRC,Greece,ADM0,1072915200000
114.76982114969084,85.60036262114114,62.49353913955031,GRL,Greenland,ADM0,1072915200000
168.35888217356396,335.1098297208649,301.55894878325097,NPL,Nepal,ADM0,1072915200000
309.5793553637693,505.7522280995064,461.8243435232941,GIN,Guinea,ADM0,1072915200000
237.96703835413783,464.0870391318986,447.31543633851754,GNB,Guinea-Bissau,ADM0,1072915200000
,,,JOR,Jordan,ADM0,1072915200000
695.2462702822999,790.6741995769667,848.8928753881221,HUN,Hungary,ADM0,1072915200000
0.0,0.0,0.0,ISL,Iceland,ADM0,1072915200000
192.52122127956048,311.02561275973227,364.11684226211105,IRN,Iran,ADM0,1072915200000
1796.2137719505533,1667.881230610208,1543.4090506243801,CHE,Switzerland,ADM0,1072915200000
148.80705252498134,354.20450129610634,287.4591159933863,SYR,Syria,ADM0,1072915200000
127.44707188613296,292.1305326654816,222.64678214820756,TWN,Taiwan,ADM0,1072915200000
0.0,0.0,0.0,TJK,Tajikistan,ADM0,1072915200000
210.93987795175747,571.0391055718975,399.3016604253786,TZA,Tanzania,ADM0,1072915200000
229.5078054726387,460.094771210243,369.9324528763303,THA,Thailand,ADM0,1072915200000
195.852536677301,595.2006903025944,351.20301590820173,TLS,Timor-Leste,ADM0,1072915200000
336.13752455567493,591.3554239390841,656.9963365600057,TGO,Togo,ADM0,1072915200000
193.12068268636338,438.48634630119653,302.8061620465796,UGA,Uganda,ADM0,1072915200000
,,,UZB,Uzbekistan,ADM0,1072915200000
,,,VAT,Vatican City,ADM0,1072915200000
153.09289428877898,330.62918413727255,231.83898558699036,VNM,Vietnam,ADM0,1072915200000
193.80762189676034,575.0269252031457,379.2708202075114,ZMB,Zambia,ADM0,1072915200000
219.30458219850874,585.0086855556461,444.22226182553305,ZWE,Zimbabwe,ADM0,1072915200000
,,,YEM,Yemen,ADM0,1072915200000
1787.2492333872895,1708.8471556158797,1611.3657321869464,UKR,Ukraine,ADM0,1072915200000
,,,BHR,Bahrain,ADM0,1072915200000
,,,KWT,Kuwait,ADM0,1072915200000
,,,QAT,Qatar,ADM0,1072915200000
0.0,0.0,0.0,ARE,United Arab Emirates,ADM0,1072915200000
1002.8402782977995,1050.314354285935,997.9102852364182,TUR,Turkey,ADM0,1072915200000
166.40505774591796,385.3481083233772,339.90621266427723,ISR,Israel,ADM0,1072915200000
176.30426114481108,423.9158100710276,302.0871017362226,BGD,Bangladesh,ADM0,1072915200000
184.46346652801367,411.22887538048343,314.44000695270984,MMR,Burma,ADM0,1072915200000
199.76538168114516,399.2484336498733,319.4588829687563,IND,India,ADM0,1072915200000
356.69844401837537,621.8994964205741,707.5657949445385,BEN,Benin,ADM0,1072915200000
,,,NER,Niger,ADM0,1072915200000
377.40937055747,608.2691215879362,578.6914341372341,NGA,Nigeria,ADM0,1072915200000
436.9462365591398,720.0645161290322,996.3440860215054,111,Abyei,DISP,1072915200000
,,,112,Aksai Chin,DISP,1072915200000
,,,113,CH-IN,DISP,1072915200000
,,,114,Demchok,DISP,1072915200000
,,,115,Dragonja,DISP,1072915200000
2527.2,2697.5333333333333,2550.733333333333,116,Dramana-Shakatoe,DISP,1072915200000
,,,118,Gaza Strip,DISP,1072915200000
,,,119,Kalapani,DISP,1072915200000
,,,121,Siachen-Saltoro,DISP,1072915200000
,,,122,Koualou,DISP,1072915200000
,,,124,No Man's Land,DISP,1072915200000
,,,125,Paracel Is,DISP,1072915200000
,,,126,Sanafir & Tiran Is.,DISP,1072915200000
0.0,0.0,0.0,127,Senkakus,DISP,1072915200000
,,,128,Spratly Is,DISP,1072915200000
,,,129,West Bank,DISP,1072915200000
,,,ESH,Western Sahara,DISP,1072915200000
0.0,0.0,0.0,KIR,Kiribati,ADM0,1072915200000
137.44229557444936,389.0585121350115,224.81524212679662,JAM,Jamaica,ADM0,1072915200000
1059.9611879890733,1134.9837328327121,1104.8022141535198,JPN,Japan,ADM0,1072915200000
0.0,0.0,0.0,MHL,Marshall Is,ADM0,1072915200000
172.65397164013913,394.69428039707054,308.2985076029196,MEX,Mexico,ADM0,1072915200000
204.62434022277105,424.63634284578865,266.74368990434766,FSM,"Micronesia, Fed States of",ADM0,1072915200000
144.65253087854566,402.5206656236738,235.7644455250906,NIC,Nicaragua,ADM0,1072915200000
128.00422896332896,364.2829832624895,219.8925961256871,PAN,Panama,ADM0,1072915200000
148.46320310120618,434.84383326512176,254.0821067012862,PNG,Papua New Guinea,ADM0,1072915200000
240.50838966157718,628.1479738047864,423.80503258529734,PRY,Paraguay,ADM0,1072915200000
171.27004304842316,414.57726687220946,250.53660152118255,PER,Peru,ADM0,1072915200000
1595.551839564858,1534.9491897064247,1397.8649725783907,RUS,Russia,ADM0,1072915200000
238.10607757479374,652.7981765157052,449.08342745984066,WSM,Samoa,ADM0,1072915200000
271.8850398156223,682.1470731033908,438.00993330656524,TON,Tonga,ADM0,1072915200000
142.96073179456585,400.58667050902073,240.59299215858672,TTO,Trinidad & Tobago,ADM0,1072915200000
166.06603490705672,475.5395903180804,254.51199620098046,SLB,Solomon Is,ADM0,1072915200000
196.88545370439414,501.4397774241544,391.2682797129454,ZAF,South Africa,ADM0,1072915200000
134.74924051173474,395.5109074251827,217.5111285611132,KNA,St Kitts & Nevis,ADM0,1072915200000
159.410657229771,422.38683508798937,256.97091474758065,LCA,St Lucia,ADM0,1072915200000
146.6375989683247,381.620086139613,226.06983651142605,VCT,St Vincent & the Grenadines,ADM0,1072915200000
135.98722867555298,373.17467533142894,214.66478838505537,SUR,Suriname,ADM0,1072915200000
374.58032359420673,487.04550582508904,423.71749346214995,GBR,United Kingdom,ADM0,1072915200000
724.5528356718124,827.0359027985392,823.5808407582908,USA,United States,ADM0,1072915200000
117.28863810010576,365.0204047772973,190.53861563346032,ATG,Antigua & Barbuda,ADM0,1072915200000
213.5830151325342,557.9041302513493,382.2318984437848,ARG,Argentina,ADM0,1072915200000
211.38161647602766,449.4174715158072,413.0443416321533,AUS,Australia,ADM0,1072915200000
154.9818773583726,373.16842068311075,237.646756427157,BHS,"Bahamas, The",ADM0,1072915200000
124.18475073313783,447.48093841642225,264.0263929618768,BRB,Barbados,ADM0,1072915200000
156.8314449241416,383.7849054843079,229.5954332699664,BLZ,Belize,ADM0,1072915200000
196.17624688829645,511.1925990735073,308.0343507895687,BOL,Bolivia,ADM0,1072915200000
1631.9757026669868,1543.7558741781456,1386.9796125459661,NOR,Norway,ADM0,1072915200000
165.9275236838713,402.5011685674978,250.0242671165025,COL,Colombia,ADM0,1072915200000
159.96536141371345,391.83938007797093,239.5637823876733,BRA,Brazil,ADM0,1072915200000
336.85062782586584,504.02346589988645,425.6340907418114,FRA,France,ADM0,1072915200000
172.210753541533,471.7417854728102,335.0569081283556,NZL,New Zealand,ADM0,1072915200000
1800.5336208243684,1767.8479422312666,1641.2801631919417,CAN,Canada,ADM0,1072915200000
142.3302695630401,397.36814953848375,253.2991084834106,CRI,Costa Rica,ADM0,1072915200000
157.4815769923526,398.38588860023054,284.30797270456225,CUB,Cuba,ADM0,1072915200000
182.03255215223217,430.5908134137579,342.623247237776,CHL,Chile,ADM0,1072915200000
147.7902656406002,360.4902655747214,220.6683940994047,DMA,Dominica,ADM0,1072915200000
119.52057645232276,357.20265639828915,220.47244268580414,DOM,Dominican Republic,ADM0,1072915200000
140.12167480812144,365.8174416635296,222.1268781779414,ECU,Ecuador,ADM0,1072915200000
200.73389343496711,450.3916429977103,392.68830412139863,SLV,El Salvador,ADM0,1072915200000
187.47795896554337,641.4027821824479,366.30016156037584,FJI,Fiji,ADM0,1072915200000
147.06988240302843,391.2061593109495,223.46459148097372,GRD,Grenada,ADM0,1072915200000
,,,NRU,Nauru,ADM0,1072915200000
152.84960637447585,385.1902782272172,247.0651025297047,GTM,Guatemala,ADM0,1072915200000
126.32680567842132,367.7537997991357,208.08611662329054,GUY,Guyana,ADM0,1072915200000
136.81004195662032,360.26254002629764,227.0290097034014,HTI,Haiti,ADM0,1072915200000
136.70403283798413,374.01546066201325,230.16654277868082,HND,Honduras,ADM0,1072915200000
130.80563719139388,347.0782271386319,208.79533843924492,IDN,Indonesia,ADM0,1072915200000
,,,TUV,Tuvalu,ADM0,1072915200000
211.11756498631925,508.29262210924463,409.3166021068448,URY,Uruguay,ADM0,1072915200000
229.40150814810642,648.5648704759133,342.9489239752073,VUT,Vanuatu,ADM0,1072915200000
164.2763814875722,402.3385423749963,245.1261876606927,VEN,Venezuela,ADM0,1072915200000
197.99469796726478,481.1336451706371,467.0099022818046,117,Falkland Islands (UK),DISP,1072915200000
,,,120,Isla Brasilera,DISP,1072915200000
,,,123,Liancourt Rocks,DISP,1072915200000
,,,IRQ,Iraq,ADM0,1075593600000
195.0304954615216,384.2430190674697,352.12249195021315,IRL,Ireland,ADM0,1075593600000
3022.5697116050737,2900.3544282266566,2746.9311047254882,KAZ,Kazakhstan,ADM0,1075593600000
167.44015638866085,462.73930761277467,316.66511154681695,KEN,Kenya,ADM0,1075593600000
943.0938644214563,1082.5871420573492,1182.9638438559368,PRK,"Korea, North",ADM0,1075593600000
304.21268926434175,485.185413235885,584.5482871664801,KOR,"Korea, South",ADM0,1075593600000
790.9697098691191,895.8304397390492,1002.1514907078869,XKX,Kosovo,ADM0,1075593600000
1044.0532512328948,1131.573694248297,1193.602669387005,SRB,Serbia,ADM0,1075593600000
144.86826967347724,343.5591130476248,210.71498403614888,SYC,Seychelles,ADM0,1075593600000
364.60247625664846,624.3886427401204,519.0929297223977,SLE,Sierra Leone,ADM0,1075593600000
125.3531503599017,315.42097540977045,212.37514651643164,SGP,Singapore,ADM0,1075593600000
643.3667458312585,748.3747925180221,767.2650789871357,ITA,Italy,ADM0,1075593600000
2373.0067882967255,2170.0246765946563,2015.7191764488698,KGZ,Kyrgyzstan,ADM0,1075593600000
247.0786476817063,466.99873987488814,364.9628626071905,LAO,Laos,ADM0,1075593600000
2164.798111159254,2101.8386882704885,1989.1708256021413,LVA,Latvia,ADM0,1075593600000
192.00495888571328,365.0562639461665,319.4841345852358,LBN,Lebanon,ADM0,1075593600000
,,,LSO,Lesotho,ADM0,1075593600000
318.2442402847158,530.5103036029101,425.8193475582168,LBR,Liberia,ADM0,1075593600000
,,,LBY,Libya,ADM0,1075593600000
1558.1003344870799,1493.780333590705,1370.8992943141163,LIE,Liechtenstein,ADM0,1075593600000
2169.8045834823456,2057.308662753358,1921.7800365750957,LTU,Lithuania,ADM0,1075593600000
435.5525995733592,582.4866953222999,595.9495963300578,LUX,Luxembourg,ADM0,1075593600000
,,,MCO,Monaco,ADM0,1075593600000
1563.5910302687098,1535.8017226034053,1485.9152881600332,MNG,Mongolia,ADM0,1075593600000
1501.5852968817492,1478.0336702867676,1424.2006620875034,MNE,Montenegro,ADM0,1075593600000
639.8716922174859,751.0019235854651,842.4406478412833,MKD,Macedonia,ADM0,1075593600000
187.0484637214815,538.2942049339123,347.2509173718837,MDG,Madagascar,ADM0,1075593600000
189.8704010888579,595.7187515020256,383.50303987090604,MWI,Malawi,ADM0,1075593600000
139.01892673248167,333.3383276123717,216.82111126610982,MYS,Malaysia,ADM0,1075593600000
0.0,0.0,0.0,MDV,Maldives,ADM0,1075593600000
396.8101382065292,709.3166123329814,857.7097203728363,MLI,Mali,ADM0,1075593600000
,,,MLT,Malta,ADM0,1075593600000
,,,MRT,Mauritania,ADM0,1075593600000
180.30836346926816,592.722083278455,330.5715634646108,MUS,Mauritius,ADM0,1075593600000
1995.4801636537372,1944.2848222262962,1909.1060281458385,MDA,Moldova,ADM0,1075593600000
0.0,0.0,0.0,OMN,Oman,ADM0,1075593600000
980.1523488933543,1038.9070802996364,964.3804686088846,PAK,Pakistan,ADM0,1075593600000
246.06691758416943,577.8622463494113,360.90401139974375,PLW,Palau,ADM0,1075593600000
141.53112280804277,401.3457365608869,247.49012503502274,PHL,Philippines,ADM0,1075593600000
1380.0096023147119,1414.8098181984442,1332.3032561631576,POL,Poland,ADM0,1075593600000
189.89427637199574,364.87281368033297,332.1950230091386,PRT,Portugal,ADM0,1075593600000
1445.5230254810103,1476.281458300691,1477.3899057226743,ROU,Romania,ADM0,1075593600000
135.54034688734367,294.00779067619294,212.30808791562458,RWA,Rwanda,ADM0,1075593600000
,,,SMR,San Marino,ADM0,1075593600000
165.6465784015754,361.20194755933403,303.39515220569797,TUN,Tunisia,ADM0,1075593600000
,,,TKM,Turkmenistan,ADM0,1075593600000
154.78868057110327,305.17412963229094,265.02848561401936,STP,Sao Tome & Principe,ADM0,1075593600000
,,,SAU,Saudi Arabia,ADM0,1075593600000
340.5751864327578,635.2943398430657,738.203253660739,SEN,Senegal,ADM0,1075593600000
1815.9412044813296,1847.293750432456,1833.2067109334066,SVK,Slovakia,ADM0,1075593600000
793.1750200379903,910.91060541541,941.505562661542,SVN,Slovenia,ADM0,1075593600000
174.0316091954023,374.5790229885058,321.8204022988505,SOM,Somalia,ADM0,1075593600000
330.7193438081464,605.2345680598223,673.9084904278062,SSD,South Sudan,ADM0,1075593600000
242.92195649569146,408.54553755222224,385.4123676137112,ESP,Spain,ADM0,1075593600000
163.06269601552438,441.63164694033065,281.01807750959443,LKA,Sri Lanka,ADM0,1075593600000
,,,SDN,Sudan,ADM0,1075593600000
181.54914265652857,496.15050979141745,358.819839001077,SWZ,Swaziland,ADM0,1075593600000
1601.3928602877797,1636.5260343551174,1482.8950288512,SWE,Sweden,ADM0,1075593600000
754.4092151786172,846.408374149868,794.9566486442559,AFG,Afghanistan,ADM0,1075593600000
873.074089610818,919.3889084163941,910.2751430769691,ALB,Albania,ADM0,1075593600000
155.35455673700093,342.67065933494746,279.6369655781642,DZA,Algeria,ADM0,1075593600000
378.16809957074423,449.23875376759116,414.3505292984941,AND,Andorra,ADM0,1075593600000
208.98306067909763,527.8547696515295,364.8542257466107,AGO,Angola,ADM0,1075593600000
902.6463961905774,972.2291198158206,1030.065330389695,ARM,Armenia,ADM0,1075593600000
275.0875752810256,424.95221584852004,409.0377446660642,NLD,Netherlands,ADM0,1075593600000
1538.5598642696864,1563.1162018343432,1505.5568589198317,AUT,Austria,ADM0,1075593600000
411.51393099251857,536.3035903515026,622.0426392096277,AZE,Azerbaijan,ADM0,1075593600000
2123.9807614441097,2022.2280679013895,1902.603387140793,BLR,Belarus,ADM0,1075593600000
574.1447483847164,711.1434402896786,702.1397611854121,BEL,Belgium,ADM0,1075593600000
177.6663605431536,344.32987317109996,316.1150666035184,BTN,Bhutan,ADM0,1075593600000
1313.2273509818328,1367.532983139876,1373.7778874717399,BIH,Bosnia & Herzegovina,ADM0,1075593600000
213.68442932484734,506.11544065513607,406.71626723507944,BWA,Botswana,ADM0,1075593600000
240.49406268398346,582.4007697900047,360.67377203269837,COM,Comoros,ADM0,1075593600000
292.39251524191235,535.4398862557473,406.59785685712706,COD,"Congo, Dem Rep of the",ADM0,1075593600000
292.2339908600441,526.8325496325441,428.2362188314444,COG,"Congo, Rep of the",ADM0,1075593600000
151.69210824271104,360.34267873622895,227.99580733844132,BRN,Brunei,ADM0,1075593600000
501.23701348047706,641.21361351825,718.0805724208682,BGR,Bulgaria,ADM0,1075593600000
344.44827586206895,645.9310344827586,678.6551724137931,BFA,Burkina Faso,ADM0,1075593600000
138.4480862510187,341.39946473362374,242.74165244355706,BDI,Burundi,ADM0,1075593600000
202.06896551724137,364.62068965517244,340.55172413793105,CPV,Cabo Verde,ADM0,1075593600000
268.3459152009087,508.77810750262233,472.2323131755705,KHM,Cambodia,ADM0,1075593600000
347.5645687747783,570.9169464277796,501.7021392084405,CMR,Cameroon,ADM0,1075593600000
270.9885765690255,498.8134591194069,402.37880092755756,CIV,Cote d'Ivoire,ADM0,1075593600000
671.9448913388264,804.7314428254085,880.1536897770561,HRV,Croatia,ADM0,1075593600000
298.6080023226678,557.2108531213619,611.4592102936343,CAF,Central African Rep,ADM0,1075593600000
399.764431960871,683.6492079034819,908.7764800470549,TCD,Chad,ADM0,1075593600000
861.6500293666944,991.6458659216484,1006.1032532471701,CHN,China,ADM0,1075593600000
170.53175608955237,379.26447438698534,341.919950502951,CYP,Cyprus,ADM0,1075593600000
1300.022916725735,1344.52274659781,1292.389617864746,CZE,Czechia,ADM0,1075593600000
291.2164024453198,450.87259984011126,435.28272241223414,DNK,Denmark,ADM0,1075593600000
,,,DJI,Djibouti,ADM0,1075593600000
,,,EGY,Egypt,ADM0,1075593600000
272.968249103611,505.1033171244462,397.27574712788856,GNQ,Equatorial Guinea,ADM0,1075593600000
,,,ERI,Eritrea,ADM0,1075593600000
2019.8480888678544,1928.099641468162,1796.3384636317742,EST,Estonia,ADM0,1075593600000
234.0090870931335,479.5719428753218,420.7019294884941,ETH,Ethiopia,ADM0,1075593600000
2412.455881566807,2310.3322448185963,2093.080811461437,FIN,Finland,ADM0,1075593600000
284.6671427623861,507.67290736835474,404.85131546552384,GAB,Gabon,ADM0,1075593600000
,,,GMB,"Gambia, The",ADM0,1075593600000
154.4827498859454,347.71761558424845,292.17316033441654,MAR,Morocco,ADM0,1075593600000
194.73086778650674,621.9289522325371,389.52603177699945,MOZ,Mozambique,ADM0,1075593600000
274.6637938247845,579.5057317379299,468.5668144925111,NAM,Namibia,ADM0,1075593600000
1499.5421370710237,1547.6445429829937,1538.5090258229454,GEO,Georgia,ADM0,1075593600000
539.2100481756302,669.0751034460238,648.9327401093082,DEU,Germany,ADM0,1075593600000
285.5931738764976,528.9166391161548,431.91369438574645,GHA,Ghana,ADM0,1075593600000
327.34161766871796,477.49222975873096,483.69195514846155,GRC,Greece,ADM0,1075593600000
691.6304674143511,556.4577880513896,461.10912572227636,GRL,Greenland,ADM0,1075593600000
198.55048355845543,386.4138250982999,367.06257841432017,NPL,Nepal,ADM0,1075593600000
343.8658946532362,591.6634886371547,532.1634728178127,GIN,Guinea,ADM0,1075593600000
305.0041027326459,578.2567811597046,612.5540305578145,GNB,Guinea-Bissau,ADM0,1075593600000
,,,JOR,Jordan,ADM0,1075593600000
607.6400562686481,737.8038469385612,827.5025513972948,HUN,Hungary,ADM0,1075593600000
812.1792018324817,720.0652657895139,631.9645754384192,ISL,Iceland,ADM0,1075593600000
249.31176147192858,400.2053991492852,467.7277738099867,IRN,Iran,ADM0,1075593600000
1641.3438264431695,1592.2171924014935,1502.878082628881,CHE,Switzerland,ADM0,1075593600000
159.207597148498,376.70264368444276,305.22192490411,SYR,Syria,ADM0,1075593600000
148.77855102263555,343.83509254191927,264.5325703878009,TWN,Taiwan,ADM0,1075593600000
0.0,0.0,0.0,TJK,Tajikistan,ADM0,1075593600000
195.8308190970684,565.7638869592975,369.533147398602,TZA,Tanzania,ADM0,1075593600000
268.8129580810268,512.343602397466,438.3113078835462,THA,Thailand,ADM0,1075593600000
189.05759990118304,563.2335368886089,330.16440292748365,TLS,Timor-Leste,ADM0,1075593600000
381.3709344740286,673.5798116412143,747.8568860049411,TGO,Togo,ADM0,1075593600000
220.65996520089308,485.5710426341303,359.1885089458535,UGA,Uganda,ADM0,1075593600000
,,,UZB,Uzbekistan,ADM0,1075593600000
,,,VAT,Vatican City,ADM0,1075593600000
196.95900927566095,392.64857529211537,293.1979604446127,VNM,Vietnam,ADM0,1075593600000
197.27484229760793,574.4316694351838,384.0198061651549,ZMB,Zambia,ADM0,1075593600000
192.76514096681464,549.5740163456574,389.4252345470822,ZWE,Zimbabwe,ADM0,1075593600000
,,,YEM,Yemen,ADM0,1075593600000
1917.0145443914462,1863.3550602870025,1784.0950432465172,UKR,Ukraine,ADM0,1075593600000
,,,BHR,Bahrain,ADM0,1075593600000
,,,KWT,Kuwait,ADM0,1075593600000
,,,QAT,Qatar,ADM0,1075593600000
0.0,0.0,0.0,ARE,United Arab Emirates,ADM0,1075593600000
1053.7960030943539,1145.0179178439569,1112.6585899669362,TUR,Turkey,ADM0,1075593600000
210.14176245210732,477.4278416347382,428.4584929757344,ISR,Israel,ADM0,1075593600000
230.7715088490581,475.972912189817,405.0622374603437,BGD,Bangladesh,ADM0,1075593600000
239.7111764055074,466.9909904798586,405.5316375118402,MMR,Burma,ADM0,1075593600000
241.28251488924704,449.6922747000587,394.8347945354262,IND,India,ADM0,1075593600000
411.6417004293047,721.5840467047942,821.1219683064452,BEN,Benin,ADM0,1075593600000
,,,NER,Niger,ADM0,1075593600000
301.14157213671734,510.30034284727736,466.8899056647778,NGA,Nigeria,ADM0,1075593600000
492.3218390804597,816.9885057471264,1120.2183908045977,111,Abyei,DISP,1075593600000
,,,112,Aksai Chin,DISP,1075593600000
,,,113,CH-IN,DISP,1075593600000
,,,114,Demchok,DISP,1075593600000
,,,115,Dragonja,DISP,1075593600000
2697.285714285714,2928.535714285714,2865.214285714286,116,Dramana-Shakatoe,DISP,1075593600000
,,,118,Gaza Strip,DISP,1075593600000
,,,119,Kalapani,DISP,1075593600000
,,,121,Siachen-Saltoro,DISP,1075593600000
,,,122,Koualou,DISP,1075593600000
,,,124,No Man's Land,DISP,1075593600000
,,,125,Paracel Is,DISP,1075593600000
,,,126,Sanafir & Tiran Is.,DISP,1075593600000
0.0,0.0,0.0,127,Senkakus,DISP,1075593600000
,,,128,Spratly Is,DISP,1075593600000
,,,129,West Bank,DISP,1075593600000
,,,ESH,Western Sahara,DISP,1075593600000
0.0,0.0,0.0,KIR,Kiribati,ADM0,1075593600000
173.9219551219311,448.2324638139807,289.15842021366916,JAM,Jamaica,ADM0,1075593600000
1262.6988332305696,1375.5165023599245,1365.3158074767973,JPN,Japan,ADM0,1075593600000
30.581684981684983,60.85860805860806,50.75457875457875,MHL,Marshall Is,ADM0,1075593600000
205.12433580874048,443.9920526119393,374.20177239938795,MEX,Mexico,ADM0,1075593600000
319.798489099055,547.9989328417388,383.30660426451936,FSM,"Micronesia, Fed States of",ADM0,1075593600000
164.54407197853735,448.28203492908176,271.0934692384391,NIC,Nicaragua,ADM0,1075593600000
153.25540876369016,428.9647672397311,267.23885508444863,PAN,Panama,ADM0,1075593600000
156.0462116397826,451.0033725063948,266.9469819440219,PNG,Papua New Guinea,ADM0,1075593600000
225.47875710099422,572.3489612988484,395.4091927185353,PRY,Paraguay,ADM0,1075593600000
177.76789438027245,428.177582456247,260.0427728777926,PER,Peru,ADM0,1075593600000
1985.5911318467797,1925.7384303401225,1808.869253248089,RUS,Russia,ADM0,1075593600000
218.24293546934427,695.536435622767,406.6923482580853,WSM,Samoa,ADM0,1075593600000
276.23760300363836,645.9692173292991,424.2591927605448,TON,Tonga,ADM0,1075593600000
146.7811052078174,438.1359285186728,264.24517178379006,TTO,Trinidad & Tobago,ADM0,1075593600000
133.8893257108166,371.0358743774367,206.34538846323335,SLB,Solomon Is,ADM0,1075593600000
168.82129306855285,453.04511362268397,331.0346523803036,ZAF,South Africa,ADM0,1075593600000
139.8585529592792,415.8440791253893,233.09318493972341,KNA,St Kitts & Nevis,ADM0,1075593600000
158.2536834353507,433.89814447253536,271.36726291503544,LCA,St Lucia,ADM0,1075593600000
138.1904806777407,418.30839478876743,240.12423397588563,VCT,St Vincent & the Grenadines,ADM0,1075593600000
154.4024490109002,410.93316823481234,250.27383668699323,SUR,Suriname,ADM0,1075593600000
369.3788466888995,516.7374364637997,493.5321559639671,GBR,United Kingdom,ADM0,1075593600000
1086.4880684610741,1208.749676472179,1203.9717364067787,USA,United States,ADM0,1075593600000
175.655634161092,436.30319263773504,264.69816323208624,ATG,Antigua & Barbuda,ADM0,1075593600000
193.69147599231343,500.2041455526159,346.38467113722123,ARG,Argentina,ADM0,1075593600000
188.69662237549963,412.16062765855213,369.48567124327866,AUS,Australia,ADM0,1075593600000
177.76431761129552,405.37719466769903,277.62951121021484,BHS,"Bahamas, The",ADM0,1075593600000
151.3573667711599,486.9529780564264,301.90595611285266,BRB,Barbados,ADM0,1075593600000
180.31046254472037,427.3964143186757,266.06363593162484,BLZ,Belize,ADM0,1075593600000
202.17656066098402,531.1657304799489,318.7977077259901,BOL,Bolivia,ADM0,1075593600000
2293.4702905758136,2157.555679729001,1930.2032159388439,NOR,Norway,ADM0,1075593600000
182.00100198186882,430.2132567135418,274.8629588738674,COL,Colombia,ADM0,1075593600000
167.275656762794,404.22672984915687,250.99632824546745,BRA,Brazil,ADM0,1075593600000
264.10367085994807,459.2701041670279,397.38067886086225,FRA,France,ADM0,1075593600000
155.1729372160798,414.78962420206494,287.1414195124885,NZL,New Zealand,ADM0,1075593600000
1833.1548833248987,1854.2972362808919,1757.6853390362126,CAN,Canada,ADM0,1075593600000
162.9801161877762,444.59805810053115,294.7976787710059,CRI,Costa Rica,ADM0,1075593600000
193.73530832816635,446.7852433076129,356.60382715334254,CUB,Cuba,ADM0,1075593600000
161.1679927633793,396.86701318576615,320.98761008092976,CHL,Chile,ADM0,1075593600000
163.9259422965171,410.3401300427245,247.9289994092124,DMA,Dominica,ADM0,1075593600000
147.26129017919715,401.796421217939,270.69360031789137,DOM,Dominican Republic,ADM0,1075593600000
134.97403898210987,345.13899788146756,210.34563270824563,ECU,Ecuador,ADM0,1075593600000
232.61006093959614,492.3910661556554,477.9478096677236,SLV,El Salvador,ADM0,1075593600000
193.93455154136686,635.2003245746051,357.0141197345321,FJI,Fiji,ADM0,1075593600000
152.18075441323828,451.16033807353585,266.10072116229685,GRD,Grenada,ADM0,1075593600000
,,,NRU,Nauru,ADM0,1075593600000
172.64786372879337,423.0663677777208,285.01376487804185,GTM,Guatemala,ADM0,1075593600000
144.98476840806467,404.8903316496036,243.1493829609209,GUY,Guyana,ADM0,1075593600000
172.35843220471807,415.2086981118207,288.7750100752055,HTI,Haiti,ADM0,1075593600000
157.9823456345447,415.80290294547007,265.61973765975694,HND,Honduras,ADM0,1075593600000
128.26894321386789,342.5251155829057,208.7178174032836,IDN,Indonesia,ADM0,1075593600000
,,,TUV,Tuvalu,ADM0,1075593600000
201.39377562155198,471.6272790779488,385.3817573448037,URY,Uruguay,ADM0,1075593600000
235.66378351930743,614.4472676624566,333.9917889815705,VUT,Vanuatu,ADM0,1075593600000
189.27948096315194,451.59336743364156,288.2135632739316,VEN,Venezuela,ADM0,1075593600000
203.2661136292487,473.80438011629747,431.6971905743578,117,Falkland Islands (UK),DISP,1075593600000
,,,120,Isla Brasilera,DISP,1075593600000
,,,123,Liancourt Rocks,DISP,1075593600000
,,,IRQ,Iraq,ADM0,1078099200000
218.1679656436211,409.8025917407038,400.1496080853179,IRL,Ireland,ADM0,1078099200000
3474.2280242554425,3443.7957955744923,3340.437338452242,KAZ,Kazakhstan,ADM0,1078099200000
197.24787277384806,520.4603270563338,372.9128826837429,KEN,Kenya,ADM0,1078099200000
666.5939373764344,868.20028337648,1021.4630409722749,PRK,"Korea, North",ADM0,1078099200000
350.82286651624787,547.2420021817368,661.0266598198897,KOR,"Korea, South",ADM0,1078099200000
697.0596082334962,873.2113537143211,1019.7790665239701,XKX,Kosovo,ADM0,1078099200000
467.3892546461229,650.6236638186427,779.376917639149,SRB,Serbia,ADM0,1078099200000
198.83500065231266,498.6669618396764,313.65454768383165,SYC,Seychelles,ADM0,1078099200000
390.75659358652166,692.5626932312538,559.1885480791898,SLE,Sierra Leone,ADM0,1078099200000
47.87116657934673,108.97670648209586,77.1715728702694,SGP,Singapore,ADM0,1078099200000
842.5292430256068,980.4069900848115,1007.722481624577,ITA,Italy,ADM0,1078099200000
2580.275407031103,2497.9287121692555,2383.723941570843,KGZ,Kyrgyzstan,ADM0,1078099200000
